app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/code,weather/icon,weather/description,wind_dir,wind_gust_spd,wind_spd
27.1,226.9,87,22.3,119.02,902.67,61.9,905.5,d,0.25,1013.1,final,78,1014.025,0,340,26.4,2018-07-22T14:30:00,2018-07-22T18:30:00,1532284200,3.5,14,804,c04d,Overcast clouds,140,10.1,7.19
26.8,233.01,87,22,117.96,897.86,59.81,884.8,d,0.375,1013.1,final,78,1014.0125,0,334,26.1,2018-07-22T14:45:00,2018-07-22T18:45:00,1532285100,3.4,14,804,c04d,Overcast clouds,130,9.3,6.2
26.7,239.11,87,22,116.91,893.05,57.71,864.1,d,0.5,1013.1,final,79,1014,0,325,26,2018-07-22T15:00:00,2018-07-22T19:00:00,1532286000,3.2,14,804,c04d,Overcast clouds,130,9.8,6.7
26.6,243.02,87,22.1,115.07,884.18,55.09,831.1,d,0.5,1012.94995,final,80,1013.9,0,313,25.9,2018-07-22T15:15:00,2018-07-22T19:15:00,1532286900,3,14,804,c04d,Overcast clouds,130,10.3,7.19
26.5,246.92,87,22.4,113.24,875.31,52.47,798.1,d,0.5,1012.8,final,82,1013.8,0,299,25.7,2018-07-22T15:30:00,2018-07-22T19:30:00,1532287800,2.8,14,804,c04d,Overcast clouds,130,10.8,7.69
26.4,250.83,87,22.5,111.4,866.44,49.85,765.1,d,0.5,1012.65,final,83,1013.69995,0,287,25.6,2018-07-22T15:45:00,2018-07-22T19:45:00,1532288700,2.6,14,804,c04d,Overcast clouds,130,11.3,8.19
26.4,254.73,87,22.7,109.56,857.57,47.23,732.1,d,0.5,1012.5,final,84,1013.6,0,274,25.6,2018-07-22T16:00:00,2018-07-22T20:00:00,1532289600,2.4,14,804,c04d,Overcast clouds,130,11.2,8.07
26.4,257.6,87,22.5,106.82,843.13,44.43,689.8,d,0.5,1012.65,final,83,1013.75,0,259,25.6,2018-07-22T16:15:00,2018-07-22T20:15:00,1532290500,2.2,14,804,c04d,Overcast clouds,130,11.1,7.94
26.4,260.47,87,22.3,104.09,828.68,41.63,647.4,d,0.5,1012.8,final,82,1013.9,0,243,25.6,2018-07-22T16:30:00,2018-07-22T20:30:00,1532291400,2,14,804,c04d,Overcast clouds,130,10.9,7.82
26.4,263.34,87,22.3,101.35,814.24,38.82,605,d,0.5,1012.94995,final,82,1014.05,0,227,25.6,2018-07-22T16:45:00,2018-07-22T20:45:00,1532292300,1.8,14,804,c04d,Overcast clouds,130,10.8,7.7
25.9,266.21,90,21.7,98.61,799.79,36.02,562.6,d,0.5,1013.1,final,81,1014.2,0,174,25.2,2018-07-22T17:00:00,2018-07-22T21:00:00,1532293200,1.5,12,804,c04d,Overcast clouds,130,10.6,7.2
25.5,268.63,93,21.9,94.73,776.43,33.18,514.8,d,0.25,1013.19995,final,84,1014.2625,0,121,24.8,2018-07-22T17:15:00,2018-07-22T21:15:00,1532294100,1.3,10,804,c04d,Overcast clouds,130,10.3,6.7
25.1,271.05,96,22,90.86,753.07,30.34,467,d,0.5,1013.3,final,87,1014.325,0,161,24.3,2018-07-22T17:30:00,2018-07-22T21:30:00,1532295000,1.1,7,804,c04d,Overcast clouds,130,10.1,6.2
24.7,273.47,100,22.2,86.98,729.7,27.5,419.2,d,0.5,1013.4,final,90,1014.3875,0,100,23.9,2018-07-22T17:45:00,2018-07-22T21:45:00,1532295900,0.9,5,804,c04d,Overcast clouds,130,9.8,5.7
24.1,275.89,100,22.1,83.1,706.34,24.66,371.4,d,0.5,1013.5,final,93,1014.45,0,95,23.3,2018-07-22T18:00:00,2018-07-22T22:00:00,1532296800,0.8,2,721,a03d,Haze,130,10.8,6.7
24.8,278.16,100,22.9,77.51,665.27,21.87,323.4,d,0.25,1013.575,final,94,1014.5125,0,87,23.9,2018-07-22T18:15:00,2018-07-22T22:15:00,1532297700,0.7,11,804,c04d,Overcast clouds,120,9.8,5.09
24.8,280.44,100,23,71.92,624.2,19.07,275.5,d,1.75,1013.65,final,95,1014.575,0,67,23.9,2018-07-22T18:30:00,2018-07-22T22:30:00,1532298600,0.7,11,500,r01d,Light rain,120,9.8,5.7
24.2,282.71,100,22.6,66.32,583.12,16.28,227.5,d,1.875,1013.725,final,96,1014.6375,0,60,23.3,2018-07-22T18:45:00,2018-07-22T22:45:00,1532299500,0.6,14,500,r01d,Light rain,120,9.3,6.2
24.4,284.98,96,22.9,60.73,542.05,13.48,179.5,d,2,1013.8,final,97,1014.7,0,74,23.4,2018-07-22T19:00:00,2018-07-22T23:00:00,1532300400,0.6,14,500,r01d,Light rain,125,9.6,5.8
24.5,287.3,93,22.9,51.27,448.49,10.8,140.2,d,2.125,1013.85,final,96,1014.725,0,72,23.6,2018-07-22T19:15:00,2018-07-22T23:15:00,1532301300,0.7,14,500,r01d,Light rain,130,9.8,5.4
24.7,289.61,90,22.9,41.81,354.93,8.12,100.9,d,2.25,1013.9,final,95,1014.75,0,62,23.8,2018-07-22T19:30:00,2018-07-22T23:30:00,1532302200,0.7,14,500,r01d,Light rain,135,10.1,5
24.8,291.93,87,22.9,32.34,261.37,5.44,61.5,d,2.375,1013.95,final,94,1014.775,0,47,23.9,2018-07-22T19:45:00,2018-07-22T23:45:00,1532303100,0.7,14,500,r01d,Light rain,140,10.3,4.59
24.8,294.24,90,22.7,22.88,167.81,2.76,22.2,d,2.5,1014,final,93,1014.8,0,23,23.9,2018-07-22T20:00:00,2018-07-23T00:00:00,1532304000,0.7,14,500,r01n,Light rain,140,9.8,4.59
24.8,296.74,93,22.7,17.16,125.86,0.28,16.7,d,2.125,1014.125,final,93,1014.925,0,17,23.9,2018-07-22T20:15:00,2018-07-23T00:15:00,1532304900,0.6,14,500,r01n,Light rain,140,9.3,4.59
24.8,299.25,96,22.7,11.44,83.91,-2.2,11.1,d,1.75,1014.25,final,93,1015.05,0,11,23.9,2018-07-22T20:30:00,2018-07-23T00:30:00,1532305800,0,14,500,r01n,Light rain,140,8.7,4.59
24.8,301.75,100,22.7,5.72,41.95,-4.68,5.6,d,1.375,1014.375,final,93,1015.175,0,5,23.9,2018-07-22T20:45:00,2018-07-23T00:45:00,1532306700,0,14,500,r01n,Light rain,140,8.2,4.59
24.8,304.25,100,22.7,0,0,-7.16,0,n,1,1014.5,final,93,1015.3,0,0,23.9,2018-07-22T21:00:00,2018-07-23T01:00:00,1532307600,0,14,500,r01n,Light rain,140,4.7,4.22
24.8,307.08,100,22.9,0,0,-9.35,0,n,0.875,1014.675,final,94,1015.475,0,0,23.9,2018-07-22T21:15:00,2018-07-23T01:15:00,1532308500,0,13,500,r01n,Light rain,140,4.2,3.84
24.8,309.9,100,22.9,0,0,-11.53,0,n,0.75,1014.85,final,94,1015.65,0,0,23.9,2018-07-22T21:30:00,2018-07-23T01:30:00,1532309400,0,12,500,r01n,Light rain,140,3.8,3.47
24.8,312.73,100,23,0,0,-13.72,0,n,0.625,1015.025,final,95,1015.825,0,0,23.9,2018-07-22T21:45:00,2018-07-23T01:45:00,1532310300,0,11,500,r01n,Light rain,140,3.3,3.1
24.9,315.55,100,23.2,0,0,-15.9,0,n,0.5,1015.2,final,96,1016,0,0,23.9,2018-07-22T22:00:00,2018-07-23T02:00:00,1532311200,0,11,804,c04n,Overcast clouds,145,3.5,3.22
24.9,318.79,100,23.2,0,0,-17.65,0,n,0.375,1015.2,final,96,1016.05,0,0,23.9,2018-07-22T22:15:00,2018-07-23T02:15:00,1532312100,0,11,804,c04n,Overcast clouds,145,3.6,3.35
24.9,322.04,100,23.2,0,0,-19.41,0,n,0.25,1015.2,final,96,1016.1,0,0,23.9,2018-07-22T22:30:00,2018-07-23T02:30:00,1532313000,0,11,804,c04n,Overcast clouds,150,3.8,3.47
24.9,325.28,100,23.2,0,0,-21.16,0,n,0.125,1015.2,final,96,1016.15,0,0,23.9,2018-07-22T22:45:00,2018-07-23T02:45:00,1532313900,0,11,804,c04n,Overcast clouds,150,3.9,3.6
24.9,328.52,100,23.2,0,0,-22.91,0,n,0,1015.2,final,96,1016.2,0,0,23.9,2018-07-22T23:00:00,2018-07-23T03:00:00,1532314800,0,11,804,c04n,Overcast clouds,150,4.1,3.72
24.9,332.2,100,23.2,0,0,-24.08,0,n,0.125,1015.275,final,96,1016.25,0,0,23.9,2018-07-22T23:15:00,2018-07-23T03:15:00,1532315700,0,11,804,c04n,Overcast clouds,145,4.2,3.84
24.9,335.88,100,23.2,0,0,-25.25,0,n,0.25,1015.35,final,96,1016.30005,0,0,23.9,2018-07-22T23:30:00,2018-07-23T03:30:00,1532316600,0,11,804,c04n,Overcast clouds,145,4.4,3.97
24.9,339.55,100,23.2,0,0,-26.41,0,n,0.375,1015.425,final,96,1016.35004,0,0,23.9,2018-07-22T23:45:00,2018-07-23T03:45:00,1532317500,0,11,804,c04n,Overcast clouds,140,4.5,4.09
24.9,343.23,100,23.2,0,0,-27.58,0,n,0.5,1015.5,final,96,1016.4,0,0,23.9,2018-07-23T00:00:00,2018-07-23T04:00:00,1532318400,0,11,804,c04n,Overcast clouds,145,4.1,3.72
24.9,347.21,100,23.2,0,0,-28.02,0,n,0.5,1015.525,final,96,1016.4,0,0,23.9,2018-07-23T00:15:00,2018-07-23T04:15:00,1532319300,0,11,804,c04n,Overcast clouds,150,3.6,3.34
24.9,351.19,100,23.4,0,0,-28.46,0,n,0.5,1015.55,final,97,1016.4,0,0,23.9,2018-07-23T00:30:00,2018-07-23T04:30:00,1532320200,0,11,741,a05n,Fog,155,3.2,2.97
24.9,355.17,100,23.6,0,0,-28.89,0,n,0.5,1015.57495,final,98,1016.4,0,0,23.9,2018-07-23T00:45:00,2018-07-23T04:45:00,1532321100,0,11,741,a05n,Fog,160,2.8,2.6
24.7,359.15,100,23.4,0,0,-29.33,0,n,0.5,1015.6,final,98,1016.4,0,0,23.8,2018-07-23T01:00:00,2018-07-23T05:00:00,1532322000,0,11,741,a05n,Fog,155,3.2,2.97
24.6,273.15,100,23.3,0,0,-28.98,0,n,0.625,1015.625,final,98,1016.4,0,0,23.6,2018-07-23T01:15:00,2018-07-23T05:15:00,1532322900,0,11,500,r01n,Light rain,145,3.6,3.34
24.4,187.15,100,23.3,0,0,-28.63,0,n,0.75,1015.65,final,99,1016.4,0,0,23.4,2018-07-23T01:30:00,2018-07-23T05:30:00,1532323800,0,11,500,r01n,Light rain,140,4.1,3.72
24.3,101.14,100,23.3,0,0,-28.27,0,n,0.875,1015.675,final,100,1016.4,0,0,23.3,2018-07-23T01:45:00,2018-07-23T05:45:00,1532324700,0,11,500,r01n,Light rain,130,4.5,4.09
24.3,15.14,100,23.3,0,0,-27.92,0,n,1,1015.7,final,100,1016.4,0,0,23.3,2018-07-23T02:00:00,2018-07-23T06:00:00,1532325600,0,11,500,r01n,Light rain,130,4.5,4.09
24.3,18.86,100,23.3,0,0,-26.83,0,n,0.875,1015.575,final,100,1016.35004,0,0,23.3,2018-07-23T02:15:00,2018-07-23T06:15:00,1532326500,0,11,500,r01n,Light rain,140,4.2,3.84
24.3,22.59,100,23.3,0,0,-25.74,0,n,0.75,1015.45,final,100,1016.30005,0,0,23.3,2018-07-23T02:30:00,2018-07-23T06:30:00,1532327400,0,11,500,r01n,Light rain,150,3.9,3.6
24.3,26.31,100,23.3,0,0,-24.64,0,n,0.625,1015.325,final,100,1016.25,0,0,23.3,2018-07-23T02:45:00,2018-07-23T06:45:00,1532328300,0,11,500,r01n,Light rain,150,7.8,5.09
24.3,30.03,100,23.3,0,0,-23.55,0,n,0.5,1015.2,final,100,1016.2,0,0,23.3,2018-07-23T03:00:00,2018-07-23T07:00:00,1532329200,0,11,741,a05n,Fog,140,7.8,3.6
24.1,33.32,100,23.1,0,0,-21.86,0,n,0.375,1015.2,final,100,1016.15,0,0,23.1,2018-07-23T03:15:00,2018-07-23T07:15:00,1532330100,0,11,741,a05n,Fog,135,7.7,3.6
23.9,36.62,100,23,0,0,-20.16,0,n,0.25,1015.2,final,100,1016.1,0,0,23,2018-07-23T03:30:00,2018-07-23T07:30:00,1532331000,0,11,741,a05n,Fog,135,7.7,3.6
23.7,39.91,100,22.8,0,0,-18.47,0,n,0.125,1015.2,final,100,1016.05,0,0,22.8,2018-07-23T03:45:00,2018-07-23T07:45:00,1532331900,0,11,741,a05n,Fog,130,7.7,3.6
23.9,43.2,100,22.9,0,0,-16.77,0,n,0,1015.2,final,100,1016,0,0,22.9,2018-07-23T04:00:00,2018-07-23T08:00:00,1532332800,0,12,741,a05n,Fog,135,8.4,4.25
24,46.07,100,23.1,0,0,-14.63,0,n,0,1015.275,final,100,1016.1,0,0,23.1,2018-07-23T04:15:00,2018-07-23T08:15:00,1532333700,0,12,741,a05n,Fog,140,9,4.9
24.2,48.94,100,23.2,0,0,-12.49,0,n,0,1015.35,final,100,1016.2,0,0,23.2,2018-07-23T04:30:00,2018-07-23T08:30:00,1532334600,0,12,741,a05n,Fog,145,9.6,5.55
24.3,51.8,100,23.3,0,0,-10.34,0,n,0,1015.425,final,100,1016.30005,0,0,23.3,2018-07-23T04:45:00,2018-07-23T08:45:00,1532335500,0,13,741,a05n,Fog,150,10.3,6.2
24.2,54.67,100,23.2,0,0,-8.2,0,n,0,1015.5,final,100,1016.4,0,0,23.2,2018-07-23T05:00:00,2018-07-23T09:00:00,1532336400,0,13,741,a05n,Fog,150,9.6,5.92
24,57.21,100,23.1,4.07,24.19,-5.75,2.8,d,0.25,1015.5,final,100,1016.42505,0,4,23.1,2018-07-23T05:15:00,2018-07-23T09:15:00,1532337300,0,13,741,a05n,Fog,145,9,5.65
23.9,59.75,100,22.9,8.13,48.37,-3.29,5.5,d,0.5,1015.5,final,100,1016.45,0,8,22.9,2018-07-23T05:30:00,2018-07-23T09:30:00,1532338200,0,13,741,a05n,Fog,145,8.4,5.37
23.7,62.28,100,22.8,12.2,72.56,-0.84,8.3,d,0.25,1015.5,final,100,1016.475,0,12,22.8,2018-07-23T05:45:00,2018-07-23T09:45:00,1532339100,0,13,741,a05n,Fog,140,7.7,5.09
23.7,64.82,100,22.8,16.26,96.74,1.62,11,d,0,1015.5,final,100,1016.5,0,16,22.8,2018-07-23T06:00:00,2018-07-23T10:00:00,1532340000,0.5,12,741,a05n,Fog,140,5.7,5.09
23.7,67.15,100,22.8,26.6,201.54,4.28,48.1,d,0,1015.675,final,100,1016.675,0,28,22.8,2018-07-23T06:15:00,2018-07-23T10:15:00,1532340900,0.5,12,741,a05n,Fog,140,5.7,5.09
23.7,69.49,100,22.8,36.94,306.33,6.94,85.2,d,0,1015.85,final,100,1016.85,0,39,22.8,2018-07-23T06:30:00,2018-07-23T10:30:00,1532341800,0.6,12,741,a05d,Fog,140,5.7,5.09
23.7,71.82,100,22.8,47.27,411.13,9.6,122.3,d,0,1016.025,final,100,1017.025,0,50,22.8,2018-07-23T06:45:00,2018-07-23T10:45:00,1532342700,0.6,11,741,a05d,Fog,140,5.7,5.09
23.7,74.15,100,22.8,57.61,515.92,12.26,159.4,d,0,1016.2,final,100,1017.2,0,62,22.8,2018-07-23T07:00:00,2018-07-23T11:00:00,1532343600,0.6,11,741,a05d,Fog,140,5.1,4.59
23.7,76.43,100,22.8,63.47,560.12,15.05,207,d,0.5,1016.325,final,100,1017.325,0,69,22.8,2018-07-23T07:15:00,2018-07-23T11:15:00,1532344500,0.6,10,741,a05d,Fog,140,4.5,4.09
23.7,78.7,100,22.8,69.32,604.33,17.83,254.5,d,1,1016.45,final,100,1017.45,0,76,22.8,2018-07-23T07:30:00,2018-07-23T11:30:00,1532345400,0.7,10,500,r01d,Light rain,140,3.9,3.6
23.7,80.98,100,22.8,75.18,648.53,20.62,302.1,d,0.75,1016.575,final,100,1017.575,0,84,22.8,2018-07-23T07:45:00,2018-07-23T11:45:00,1532346300,0.7,10,500,r01d,Light rain,140,3.3,3.1
23.7,83.25,100,22.8,81.03,692.73,23.4,349.7,d,0.5,1016.7,final,100,1017.7,0,91,22.8,2018-07-23T08:00:00,2018-07-23T12:00:00,1532347200,0.8,9,741,a05d,Fog,140,3.3,3.1
23.5,85.65,100,22.6,85.06,717.45,26.24,397.7,d,0.75,1016.9,final,100,1017.875,0,97,22.6,2018-07-23T08:15:00,2018-07-23T12:15:00,1532348100,0.9,9,500,r01d,Light rain,145,3.5,3.26
23.3,88.05,100,22.4,89.09,742.16,29.08,445.8,d,1,1017.1,final,100,1018.05005,0,103,22.4,2018-07-23T08:30:00,2018-07-23T12:30:00,1532349000,1,8,500,r01d,Light rain,155,3.7,3.43
23.1,90.45,100,22.2,93.11,766.88,31.91,493.9,d,0.75,1017.3,final,100,1018.22504,0,109,22.2,2018-07-23T08:45:00,2018-07-23T12:45:00,1532349900,1.1,8,500,r01d,Light rain,160,3.9,3.6
23.1,92.85,100,22.2,97.14,791.59,34.75,542,d,0.5,1017.5,final,100,1018.4,0,115,22.2,2018-07-23T09:00:00,2018-07-23T13:00:00,1532350800,1.2,10,741,a05d,Fog,160,3.6,3.35
23,95.66,100,21.9,99.99,806.8,37.56,585.1,d,0.25,1017.675,final,98,1018.525,0,120,22.2,2018-07-23T09:15:00,2018-07-23T13:15:00,1532351700,1.3,12,741,a05d,Fog,155,3.3,3.1
23,98.48,100,21.5,102.84,822.02,40.37,628.3,d,0.5,1017.85,final,96,1018.65,0,125,22.2,2018-07-23T09:30:00,2018-07-23T13:30:00,1532352600,1.5,14,804,c04d,Overcast clouds,155,3.1,2.85
23,101.29,100,21.4,105.68,837.23,43.17,671.5,d,0.5,1018.025,final,95,1018.775,0,130,22.2,2018-07-23T09:45:00,2018-07-23T13:45:00,1532353500,1.6,16,804,c04d,Overcast clouds,150,2.8,2.6
23.5,104.1,95,21.6,108.53,852.44,45.98,714.6,d,0.5,1018.2,final,93,1018.9,0,131,22.8,2018-07-23T10:00:00,2018-07-23T14:00:00,1532354400,2,16,804,c04d,Overcast clouds,145,3.5,3.26
24.1,107.87,91,22,110.46,861.82,48.62,748.8,d,0.5,1018.3,final,92,1019.025,0,213,23.3,2018-07-23T10:15:00,2018-07-23T14:15:00,1532355300,2.3,16,804,c04d,Overcast clouds,135,4.3,3.93
24.7,111.63,87,22.5,112.39,871.21,51.27,782.9,d,0.5,1018.4,final,92,1019.15,0,293,23.9,2018-07-23T10:30:00,2018-07-23T14:30:00,1532356200,2.7,16,804,c04d,Overcast clouds,130,5.1,4.59
24.7,115.4,87,22.3,114.31,880.59,53.91,817,d,0.5,1018.5,final,91,1019.275,0,307,23.9,2018-07-23T10:45:00,2018-07-23T14:45:00,1532357100,2.9,16,804,c04d,Overcast clouds,130,8.6,4.09
24.7,119.16,87,22.2,116.24,889.97,56.55,851.2,d,0.5,1018.6,final,90,1019.4,0,320,23.9,2018-07-23T11:00:00,2018-07-23T15:00:00,1532358000,3.1,16,804,c04d,Overcast clouds,135,8.7,4.5
24.7,124.96,87,22,117.37,895.17,58.72,873.2,d,0.5,1018.675,final,89,1019.42505,0,329,23.9,2018-07-23T11:15:00,2018-07-23T15:15:00,1532358900,3.3,16,804,c04d,Overcast clouds,140,8.7,4.9
24.6,130.77,87,21.8,118.51,900.37,60.89,895.3,d,0.5,1018.75,final,88,1019.45,0,338,23.9,2018-07-23T11:30:00,2018-07-23T15:30:00,1532359800,3.4,16,804,c04d,Overcast clouds,145,8.8,5.3
24.6,136.57,87,21.8,119.64,905.56,63.05,917.4,d,0.5,1018.825,final,88,1019.475,0,346,23.9,2018-07-23T11:45:00,2018-07-23T15:45:00,1532360700,3.6,16,804,c04d,Overcast clouds,150,8.8,5.7
25.2,142.37,87,22.1,120.77,910.76,65.22,939.4,d,0.5,1018.9,final,87,1019.5,0,353,24.4,2018-07-23T12:00:00,2018-07-23T16:00:00,1532361600,3.8,16,804,c04d,Overcast clouds,150,8.8,4.59
25,151.26,91,22.1,121.17,912.53,66.21,947.5,d,0.375,1018.825,final,88,1019.525,0,269,24.3,2018-07-23T12:15:00,2018-07-23T16:15:00,1532362500,3.6,15,804,c04d,Overcast clouds,150,4.9,4.43
24.9,160.14,95,22,121.56,914.3,67.2,955.6,d,0.25,1018.75,final,88,1019.55,0,173,24.1,2018-07-23T12:30:00,2018-07-23T16:30:00,1532363400,3.4,15,804,c04d,Overcast clouds,150,4.7,4.26
24.8,169.03,100,22.1,121.96,916.06,68.19,963.7,d,0.125,1018.675,final,89,1019.57495,0,155,24,2018-07-23T12:45:00,2018-07-23T16:45:00,1532364300,3.1,14,804,c04d,Overcast clouds,150,10.1,4.09
25.5,177.91,96,22.9,122.35,917.83,69.18,971.8,d,0,1018.6,final,90,1019.6,0,146,24.7,2018-07-23T13:00:00,2018-07-23T17:00:00,1532365200,3.4,15,804,c04d,Overcast clouds,145,10.5,4.62
26.2,187.04,93,23.2,122.03,916.4,68.36,965.2,d,0.125,1018.55,final,88,1019.475,0,221,25.4,2018-07-23T13:15:00,2018-07-23T17:15:00,1532366100,3.6,15,804,c04d,Overcast clouds,140,10.9,5.15
26.9,196.18,90,23.5,121.71,914.97,67.55,958.6,d,0.25,1018.5,final,86,1019.35,0,290,26,2018-07-23T13:30:00,2018-07-23T17:30:00,1532367000,3.7,16,804,c04d,Overcast clouds,135,11.4,5.67
29.3,205.31,87,23.6,121.38,913.53,66.73,952,d,0.375,1018.45,final,83,1019.225,0,353,26.7,2018-07-23T13:45:00,2018-07-23T17:45:00,1532367900,3.9,16,804,c04d,Overcast clouds,130,11.8,6.2
29.2,214.44,78,23.2,121.06,912.1,65.91,945.4,d,0.5,1018.4,final,81,1019.1,0,516,26.7,2018-07-23T14:00:00,2018-07-23T18:00:00,1532368800,4.4,16,804,c04d,Overcast clouds,130,11.9,6.2
29.8,220.54,68,23.1,120.01,907.28,63.82,924.7,d,0.75,1018.35004,final,79,1019.125,0,639,27.1,2018-07-23T14:15:00,2018-07-23T18:15:00,1532369700,4.9,16,500,r01d,Light rain,135,12.1,6.36
30.5,226.64,59,23.2,118.96,902.46,61.74,904,d,1,1018.30005,final,78,1019.15,0,708,27.4,2018-07-23T14:30:00,2018-07-23T18:30:00,1532370600,5.2,16,500,r01d,Light rain,145,12.3,6.53
31.1,232.74,50,23.2,117.9,897.63,59.65,883.3,d,1.25,1018.25,final,76,1019.175,0,741,27.8,2018-07-23T14:45:00,2018-07-23T18:45:00,1532371500,5.5,16,500,r01d,Light rain,150,12.4,6.7
30.2,238.84,50,22.5,116.85,892.81,57.56,862.6,d,1.5,1018.2,final,74,1019.2,0,725,27.5,2018-07-23T15:00:00,2018-07-23T19:00:00,1532372400,5.2,16,500,r01d,Light rain,150,12,6.82
29.8,242.75,50,22.4,115.01,883.91,54.95,829.6,d,1.25,1018.2,final,75,1019.175,0,698,27.3,2018-07-23T15:15:00,2018-07-23T19:15:00,1532373300,4.9,16,500,r01d,Light rain,145,11.6,6.95
29.3,246.67,50,22.4,113.17,875.01,52.34,796.6,d,1,1018.2,final,76,1019.15,0,678,27,2018-07-23T15:30:00,2018-07-23T19:30:00,1532374200,4.6,16,500,r01d,Light rain,145,11.2,7.07
28.9,250.58,50,22.5,111.32,866.1,49.72,763.5,d,0.75,1018.2,final,78,1019.125,0,649,26.7,2018-07-23T15:45:00,2018-07-23T19:45:00,1532375100,4.2,16,500,r01d,Light rain,140,10.8,7.2
29.2,254.49,50,22.8,109.48,857.2,47.11,730.5,d,0.5,1018.2,final,79,1019.1,0,620,26.8,2018-07-23T16:00:00,2018-07-23T20:00:00,1532376000,3.9,16,803,c03d,Broken clouds,140,10.6,6.95
29.3,257.37,50,22.9,106.73,842.69,44.31,688.1,d,0.5,1018.2,final,79,1019.14996,0,584,26.9,2018-07-23T16:15:00,2018-07-23T20:15:00,1532376900,3.6,16,803,c03d,Broken clouds,140,10.3,6.7
29.5,260.25,50,23,103.99,828.19,41.51,645.6,d,0.5,1018.2,final,79,1019.19995,0,548,26.9,2018-07-23T16:30:00,2018-07-23T20:30:00,1532377800,3.2,16,803,c03d,Broken clouds,140,10.1,6.45
29.6,263.12,50,23,101.24,813.68,38.7,603.2,d,0.5,1018.2,final,79,1019.25,0,512,27,2018-07-23T16:45:00,2018-07-23T20:45:00,1532378700,2.9,16,803,c03d,Broken clouds,140,9.8,6.2
29.2,266,59,22.8,98.49,799.17,35.9,560.8,d,0.5,1018.2,final,79,1019.3,0,440,26.8,2018-07-23T17:00:00,2018-07-23T21:00:00,1532379600,2.4,16,803,c03d,Broken clouds,140,10.2,6.45
27.3,268.43,68,22.8,94.6,775.68,33.06,512.9,d,0.375,1018.3,final,80,1019.35,0,355,26.6,2018-07-23T17:15:00,2018-07-23T21:15:00,1532380500,1.9,16,803,c03d,Broken clouds,140,10.6,6.7
27.1,270.85,78,22.6,90.71,752.19,30.22,465.1,d,0.25,1018.4,final,80,1019.4,0,255,26.3,2018-07-23T17:30:00,2018-07-23T21:30:00,1532381400,1.5,16,804,c04d,Overcast clouds,140,10.9,6.95
26.9,273.28,87,22.6,86.81,728.69,27.38,417.2,d,0.125,1018.5,final,81,1019.45,0,156,26.1,2018-07-23T17:45:00,2018-07-23T21:45:00,1532382300,1.2,16,804,c04d,Overcast clouds,140,11.3,7.2
26.6,275.7,87,22.5,82.92,705.2,24.54,369.4,d,0,1018.6,final,82,1019.5,0,138,25.8,2018-07-23T18:00:00,2018-07-23T22:00:00,1532383200,1,16,804,c04d,Overcast clouds,140,10.9,6.55
26.3,277.98,87,22.2,77.3,663.79,21.74,321.4,d,0,1018.675,final,82,1019.625,0,121,25.6,2018-07-23T18:15:00,2018-07-23T22:15:00,1532384100,0.9,16,804,c04d,Overcast clouds,135,10.6,5.9
26,280.26,87,22.2,71.68,622.37,18.95,273.4,d,0,1018.75,final,83,1019.75,0,103,25.3,2018-07-23T18:30:00,2018-07-23T22:30:00,1532385000,0.9,16,804,c04d,Overcast clouds,135,10.2,5.25
25.7,282.53,87,22.1,66.05,580.96,16.15,225.4,d,0,1018.825,final,84,1019.875,0,85,25,2018-07-23T18:45:00,2018-07-23T22:45:00,1532385900,0.8,16,804,c04d,Overcast clouds,130,9.8,4.59
25.6,284.81,87,22,60.43,539.54,13.35,177.4,d,0,1018.9,final,84,1020,0,67,24.9,2018-07-23T19:00:00,2018-07-23T23:00:00,1532386800,0.8,16,804,c04d,Overcast clouds,130,9.4,4.59
25.4,287.13,87,22,50.86,444.57,10.67,138.3,d,0,1019.125,final,85,1020.125,0,52,24.7,2018-07-23T19:15:00,2018-07-23T23:15:00,1532387700,0.7,15,804,c04d,Overcast clouds,130,9,4.59
25.3,289.45,87,22,41.29,349.61,7.99,99.1,d,0,1019.35,final,86,1020.25,0,78,24.5,2018-07-23T19:30:00,2018-07-23T23:30:00,1532388600,0.7,15,804,c04d,Overcast clouds,130,8.6,4.59
25.1,291.76,87,21.9,31.71,254.64,5.31,59.9,d,0,1019.575,final,86,1020.375,0,54,24.4,2018-07-23T19:45:00,2018-07-23T23:45:00,1532389500,0.7,14,804,c04d,Overcast clouds,130,8.2,4.59
25.2,294.08,90,22.1,22.14,159.67,2.63,20.8,d,0,1019.8,final,87,1020.5,0,28,24.4,2018-07-23T20:00:00,2018-07-24T00:00:00,1532390400,0.7,14,804,c04n,Overcast clouds,130,8.1,4.59
25,296.59,93,22.1,16.61,119.75,0.15,15.6,d,0,1019.825,final,88,1020.625,0,20,24.3,2018-07-23T20:15:00,2018-07-24T00:15:00,1532391300,0.6,14,804,c04n,Overcast clouds,135,7.9,4.96
24.9,299.1,96,22.4,11.07,79.84,-2.34,10.4,d,0,1019.85,final,90,1020.75,0,12,24.1,2018-07-23T20:30:00,2018-07-24T00:30:00,1532392200,0,14,804,c04n,Overcast clouds,135,7.8,5.33
